,Unnamed: 0,url,WeekID,Week Position,Song,Performer,SongID,Instance,Previous Week Position,Peak Position,Weeks on Chart,year,month,day
13409,13409,https://www.billboard.com/charts/hot-100/2017-12-23,2017-12-23,70,Round Here Buzz,Eric Church,Round Here BuzzEric Church,1,68.0,68,11,2017,12,23
13551,13551,https://www.billboard.com/charts/hot-100/2018-03-31,2018-03-31,75,Red Roses,Lil Skies Featuring Landon Cube,Red RosesLil Skies Featuring Landon Cube,1,78.0,69,11,2018,3,31
13942,13942,https://www.billboard.com/charts/hot-100/2018-02-24,2018-02-24,93,Codeine Dreaming,Kodak Black Featuring Lil Wayne,Codeine DreamingKodak Black Featuring Lil Wayne,1,86.0,52,11,2018,2,24
14281,14281,https://www.billboard.com/charts/hot-100/2018-04-21,2018-04-21,59,Diamond Teeth Samurai,YoungBoy Never Broke Again,Diamond Teeth SamuraiYoungBoy Never Broke Again,1,,59,1,2018,4,21
14341,14341,https://www.billboard.com/charts/hot-100/2018-03-10,2018-03-10,60,Billy,6ix9ine,Billy6ix9ine,1,,60,1,2018,3,10
14342,14342,https://www.billboard.com/charts/hot-100/2018-03-24,2018-03-24,60,Contra,Logic,ContraLogic,1,,60,1,2018,3,24
14343,14343,https://www.billboard.com/charts/hot-100/2018-04-07,2018-04-07,60,Say Amen (Saturday Night),Panic! At The Disco,Say Amen (Saturday Night)Panic! At The Disco,1,,60,1,2018,4,7
14495,14495,https://www.billboard.com/charts/hot-100/2018-02-24,2018-02-24,62,Plug Walk,Rich The Kid,Plug WalkRich The Kid,1,,62,1,2018,2,24
14727,14727,https://www.billboard.com/charts/hot-100/2018-02-03,2018-02-03,65,Sick Boy,The Chainsmokers,Sick BoyThe Chainsmokers,1,,65,1,2018,2,3
14728,14728,https://www.billboard.com/charts/hot-100/2018-04-21,2018-04-21,65,A$AP Forever,A$AP Rocky Featuring Moby,A$AP ForeverA$AP Rocky Featuring Moby,1,,65,1,2018,4,21
14952,14952,https://www.billboard.com/charts/hot-100/2018-02-24,2018-02-24,67,Paramedic!,SOB X RBE,Paramedic!SOB X RBE,1,,67,1,2018,2,24
15055,15055,https://www.billboard.com/charts/hot-100/2018-03-24,2018-03-24,68,Overnight,Logic,OvernightLogic,1,,68,1,2018,3,24
15418,15418,https://www.billboard.com/charts/hot-100/2018-01-06,2018-01-06,71,Black & Chinese,Huncho Jack,Black & ChineseHuncho Jack,1,,71,1,2018,1,6
15419,15419,https://www.billboard.com/charts/hot-100/2018-01-27,2018-01-27,71,Outside Today,YoungBoy Never Broke Again,Outside TodayYoungBoy Never Broke Again,1,,71,1,2018,1,27
15420,15420,https://www.billboard.com/charts/hot-100/2018-02-03,2018-02-03,71,Supplies,Justin Timberlake,SuppliesJustin Timberlake,1,,71,1,2018,2,3
15421,15421,https://www.billboard.com/charts/hot-100/2018-02-24,2018-02-24,71,Big Shot,Kendrick Lamar & Travis Scott,Big ShotKendrick Lamar & Travis Scott,1,,71,1,2018,2,24
15571,15571,https://www.billboard.com/charts/hot-100/2017-12-30,2017-12-30,72,Dark Knight Dummo,Trippie Redd Featuring Travis Scott,Dark Knight DummoTrippie Redd Featuring Travis Scott,1,,72,1,2017,12,30
15572,15572,https://www.billboard.com/charts/hot-100/2018-05-05,2018-05-05,72,Babe,Sugarland Featuring Taylor Swift,BabeSugarland Featuring Taylor Swift,1,,72,1,2018,5,5
15612,15612,https://www.billboard.com/charts/hot-100/2018-05-19,2018-05-19,2,Nice For What,Drake,Nice For WhatDrake,1,1.0,1,5,2018,5,19
15665,15665,https://www.billboard.com/charts/hot-100/2018-02-10,2018-02-10,3,Finesse,Bruno Mars & Cardi B,FinesseBruno Mars & Cardi B,1,5.0,3,5,2018,2,10
15861,15861,https://www.billboard.com/charts/hot-100/2018-04-28,2018-04-28,8,Freaky Friday,Lil Dicky Featuring Chris Brown,Freaky FridayLil Dicky Featuring Chris Brown,1,9.0,8,5,2018,4,28
15903,15903,https://www.billboard.com/charts/hot-100/2018-03-24,2018-03-24,9,Look Alive,BlocBoy JB Featuring Drake,Look AliveBlocBoy JB Featuring Drake,1,7.0,5,5,2018,3,24
16089,16089,https://www.billboard.com/charts/hot-100/2017-12-30,2017-12-30,12,Gummo,6ix9ine,Gummo6ix9ine,1,13.0,12,5,2017,12,30
16361,16361,https://www.billboard.com/charts/hot-100/2018-01-20,2018-01-20,16,Him & I,G-Eazy & Halsey,Him & IG-Eazy & Halsey,1,17.0,16,5,2018,1,20
16425,16425,https://www.billboard.com/charts/hot-100/2017-12-16,2017-12-16,17,MotorSport,"Migos, Nicki Minaj & Cardi B","MotorSportMigos, Nicki Minaj & Cardi B",1,17.0,14,5,2017,12,16
16485,16485,https://www.billboard.com/charts/hot-100/2018-05-19,2018-05-19,18,I Like It,"Cardi B, Bad Bunny & J Balvin","I Like ItCardi B, Bad Bunny & J Balvin",1,22.0,8,5,2018,5,19
16511,16511,https://www.billboard.com/charts/hot-100/2018-03-03,2018-03-03,18,Mine,Bazzi,MineBazzi,1,22.0,18,5,2018,3,3
17165,17165,https://www.billboard.com/charts/hot-100/2018-02-24,2018-02-24,23,Bartier Cardi,Cardi B Featuring 21 Savage,Bartier CardiCardi B Featuring 21 Savage,1,20.0,14,8,2018,2,24
17935,17935,https://www.billboard.com/charts/hot-100/2018-05-05,2018-05-05,31,Sad!,XXXTENTACION,Sad!XXXTENTACION,1,22.0,7,8,2018,5,5
18005,18005,https://www.billboard.com/charts/hot-100/2018-03-17,2018-03-17,31,Outside Today,YoungBoy Never Broke Again,Outside TodayYoungBoy Never Broke Again,1,35.0,31,8,2018,3,17
18035,18035,https://www.billboard.com/charts/hot-100/2018-03-31,2018-03-31,32,Say Something,Justin Timberlake Featuring Chris Stapleton,Say SomethingJustin Timberlake Featuring Chris Stapleton,1,26.0,9,8,2018,3,31
18411,18411,https://www.billboard.com/charts/hot-100/2018-03-24,2018-03-24,43,New Freezer,Rich The Kid Featuring Kendrick Lamar,New FreezerRich The Kid Featuring Kendrick Lamar,1,44.0,42,7,2018,3,24
18903,18903,https://www.billboard.com/charts/hot-100/2018-05-19,2018-05-19,48,Japan,Famous Dex,JapanFamous Dex,1,55.0,28,7,2018,5,19
18990,18990,https://www.billboard.com/charts/hot-100/2018-01-06,2018-01-06,49,Lemon,N*E*R*D & Rihanna,LemonN*E*R*D & Rihanna,1,46.0,49,7,2018,1,6
19201,19201,https://www.billboard.com/charts/hot-100/2018-03-24,2018-03-24,51,Most People Are Good,Luke Bryan,Most People Are GoodLuke Bryan,1,57.0,51,7,2018,3,24
19316,19316,https://www.billboard.com/charts/hot-100/2018-04-28,2018-04-28,53,No Excuses,Meghan Trainor,No ExcusesMeghan Trainor,1,53.0,46,7,2018,4,28
19403,19403,https://www.billboard.com/charts/hot-100/2018-03-31,2018-03-31,54,Dura,Daddy Yankee,DuraDaddy Yankee,1,53.0,50,7,2018,3,31
19505,19505,https://www.billboard.com/charts/hot-100/2018-03-24,2018-03-24,63,NBAYoungboat,Lil Yachty Featuring NBA YoungBoy,NBAYoungboatLil Yachty Featuring NBA YoungBoy,1,,63,1,2018,3,24
19573,19573,https://www.billboard.com/charts/hot-100/2018-01-27,2018-01-27,64,KEKE,"6ix9ine, Fetty Wap & A Boogie Wit da Hoodie","KEKE6ix9ine, Fetty Wap & A Boogie Wit da Hoodie",1,,64,1,2018,1,27
19574,19574,https://www.billboard.com/charts/hot-100/2018-04-07,2018-04-07,64,Lost In Japan,Shawn Mendes X Zedd,Lost In JapanShawn Mendes X Zedd,1,,64,1,2018,4,7
19674,19674,https://www.billboard.com/charts/hot-100/2018-01-06,2018-01-06,65,Eye 2 Eye,Huncho Jack Featuring Takeoff,Eye 2 EyeHuncho Jack Featuring Takeoff,1,,65,1,2018,1,6
19867,19867,https://www.billboard.com/charts/hot-100/2017-12-30,2017-12-30,67,Go Legend,Big Sean & Metro Boomin Featuring Travis Scott,Go LegendBig Sean & Metro Boomin Featuring Travis Scott,1,,67,1,2017,12,30
19970,19970,https://www.billboard.com/charts/hot-100/2018-01-06,2018-01-06,68,Modern Slavery,Huncho Jack,Modern SlaveryHuncho Jack,1,,68,1,2018,1,6
20074,20074,https://www.billboard.com/charts/hot-100/2017-12-02,2017-12-02,69,Female,Keith Urban,FemaleKeith Urban,1,,69,1,2017,12,2
20188,20188,https://www.billboard.com/charts/hot-100/2018-04-07,2018-04-07,70,Japan,Famous Dex,JapanFamous Dex,1,,70,1,2018,4,7
20476,20476,https://www.billboard.com/charts/hot-100/2018-02-24,2018-02-24,72,Friends,Marshmello & Anne-Marie,FriendsMarshmello & Anne-Marie,1,,72,1,2018,2,24
20477,20477,https://www.billboard.com/charts/hot-100/2018-03-31,2018-03-31,72,In My Blood,Shawn Mendes,In My BloodShawn Mendes,1,,72,1,2018,3,31
20624,20624,https://www.billboard.com/charts/hot-100/2018-02-10,2018-02-10,73,Gang Gang,Migos,Gang GangMigos,1,,73,1,2018,2,10
20625,20625,https://www.billboard.com/charts/hot-100/2018-02-17,2018-02-17,73,Man Of The Woods,Justin Timberlake,Man Of The WoodsJustin Timberlake,1,,73,1,2018,2,17
20626,20626,https://www.billboard.com/charts/hot-100/2018-04-28,2018-04-28,73,Let Me,Zayn,Let MeZayn,1,,73,1,2018,4,28
20627,20627,https://www.billboard.com/charts/hot-100/2018-05-12,2018-05-12,73,Jonestown (Interlude),Post Malone,Jonestown (Interlude)Post Malone,1,,73,1,2018,5,12
20782,20782,https://www.billboard.com/charts/hot-100/2018-03-24,2018-03-24,74,Midnight,Logic,MidnightLogic,1,,74,1,2018,3,24
20783,20783,https://www.billboard.com/charts/hot-100/2018-05-26,2018-05-26,74,Lucid Dreams,Juice WRLD,Lucid DreamsJuice WRLD,1,,74,1,2018,5,26
20949,20949,https://www.billboard.com/charts/hot-100/2018-02-10,2018-02-10,75,New Freezer,Rich The Kid Featuring Kendrick Lamar,New FreezerRich The Kid Featuring Kendrick Lamar,1,,75,1,2018,2,10
21345,21345,https://www.billboard.com/charts/hot-100/2017-12-30,2017-12-30,77,My Dawg,Lil Baby,My DawgLil Baby,1,,77,1,2017,12,30
21346,21346,https://www.billboard.com/charts/hot-100/2018-05-26,2018-05-26,77,Me Niego,Reik Featuring Ozuna & Wisin,Me NiegoReik Featuring Ozuna & Wisin,1,,77,1,2018,5,26
22002,22002,https://www.billboard.com/charts/hot-100/2018-01-13,2018-01-13,80,One Foot,WALK THE MOON,One FootWALK THE MOON,1,,80,1,2018,1,13
22003,22003,https://www.billboard.com/charts/hot-100/2018-01-27,2018-01-27,80,My My My!,Troye Sivan,My My My!Troye Sivan,1,,80,1,2018,1,27
22004,22004,https://www.billboard.com/charts/hot-100/2018-05-19,2018-05-19,80,Gucci Flip Flops,Bhad Bhabie Featuring Lil Yachty,Gucci Flip FlopsBhad Bhabie Featuring Lil Yachty,1,,80,1,2018,5,19
22162,22162,https://www.billboard.com/charts/hot-100/2018-04-21,2018-04-21,84,Hardaway,Derez De'Shon,HardawayDerez De'Shon,1,68.0,61,10,2018,4,21
22187,22187,https://www.billboard.com/charts/hot-100/2018-05-19,2018-05-19,85,I Lived It,Blake Shelton,I Lived ItBlake Shelton,1,91.0,66,10,2018,5,19
22672,22672,https://www.billboard.com/charts/hot-100/2018-04-14,2018-04-14,1,God's Plan,Drake,God's PlanDrake,1,1.0,1,11,2018,4,14
22922,22922,https://www.billboard.com/charts/hot-100/2017-12-09,2017-12-09,3,Gucci Gang,Lil Pump,Gucci GangLil Pump,1,3.0,3,11,2017,12,9
22923,22923,https://www.billboard.com/charts/hot-100/2018-03-24,2018-03-24,3,Finesse,Bruno Mars & Cardi B,FinesseBruno Mars & Cardi B,1,3.0,3,11,2018,3,24
23527,23527,https://www.billboard.com/charts/hot-100/2018-05-05,2018-05-05,9,Look Alive,BlocBoy JB Featuring Drake,Look AliveBlocBoy JB Featuring Drake,1,6.0,5,11,2018,5,5
23617,23617,https://www.billboard.com/charts/hot-100/2018-01-27,2018-01-27,10,MotorSport,"Migos, Nicki Minaj & Cardi B","MotorSportMigos, Nicki Minaj & Cardi B",1,10.0,6,11,2018,1,27
23755,23755,https://www.billboard.com/charts/hot-100/2017-12-09,2017-12-09,11,No Limit,G-Eazy Featuring A$AP Rocky & Cardi B,No LimitG-Eazy Featuring A$AP Rocky & Cardi B,1,13.0,11,11,2017,12,9
23810,23810,https://www.billboard.com/charts/hot-100/2018-04-14,2018-04-14,12,Mine,Bazzi,MineBazzi,1,11.0,11,11,2018,4,14
24014,24014,https://www.billboard.com/charts/hot-100/2018-03-03,2018-03-03,14,Him & I,G-Eazy & Halsey,Him & IG-Eazy & Halsey,1,14.0,14,11,2018,3,3
24350,24350,https://www.billboard.com/charts/hot-100/2018-01-13,2018-01-13,18,Let You Down,NF,Let You DownNF,1,17.0,16,11,2018,1,13
24405,24405,https://www.billboard.com/charts/hot-100/2018-01-20,2018-01-20,18,Meant To Be,Bebe Rexha & Florida Georgia Line,Meant To BeBebe Rexha & Florida Georgia Line,1,24.0,18,11,2018,1,20
25852,25852,https://www.billboard.com/charts/hot-100/2018-02-17,2018-02-17,34,Filthy,Justin Timberlake,FilthyJustin Timberlake,1,51.0,9,5,2018,2,17
25952,25952,https://www.billboard.com/charts/hot-100/2018-05-05,2018-05-05,35,Japan,Famous Dex,JapanFamous Dex,1,28.0,28,5,2018,5,5
26258,26258,https://www.billboard.com/charts/hot-100/2018-04-28,2018-04-28,38,In My Blood,Shawn Mendes,In My BloodShawn Mendes,1,37.0,22,5,2018,4,28
26360,26360,https://www.billboard.com/charts/hot-100/2018-02-24,2018-02-24,38,King's Dead,"Jay Rock, Kendrick Lamar, Future & James Blake","King's DeadJay Rock, Kendrick Lamar, Future & James Blake",1,69.0,38,5,2018,2,24
26409,26409,https://www.billboard.com/charts/hot-100/2018-01-20,2018-01-20,39,Marry Me,Thomas Rhett,Marry MeThomas Rhett,1,44.0,39,5,2018,1,20
26478,26478,https://www.billboard.com/charts/hot-100/2018-01-06,2018-01-06,40,End Game,Taylor Swift Featuring Ed Sheeran & Future,End GameTaylor Swift Featuring Ed Sheeran & Future,1,42.0,39,5,2018,1,6
26670,26670,https://www.billboard.com/charts/hot-100/2018-03-24,2018-03-24,41,Friends,Marshmello & Anne-Marie,FriendsMarshmello & Anne-Marie,1,52.0,41,5,2018,3,24
26732,26732,https://www.billboard.com/charts/hot-100/2018-03-10,2018-03-10,42,New Freezer,Rich The Kid Featuring Kendrick Lamar,New FreezerRich The Kid Featuring Kendrick Lamar,1,46.0,42,5,2018,3,10
26794,26794,https://www.billboard.com/charts/hot-100/2017-12-09,2017-12-09,42,Meant To Be,Bebe Rexha & Florida Georgia Line,Meant To BeBebe Rexha & Florida Georgia Line,1,53.0,42,5,2017,12,9
27331,27331,https://www.billboard.com/charts/hot-100/2018-01-20,2018-01-20,99,Never Enough,Loren Allred,Never EnoughLoren Allred,1,88.0,88,2,2018,1,20
27510,27510,https://www.billboard.com/charts/hot-100/2018-02-17,2018-02-17,1,God's Plan,Drake,God's PlanDrake,1,1.0,1,3,2018,2,17
27511,27511,https://www.billboard.com/charts/hot-100/2018-05-05,2018-05-05,1,Nice For What,Drake,Nice For WhatDrake,1,1.0,1,3,2018,5,5
27560,27560,https://www.billboard.com/charts/hot-100/2018-01-27,2018-01-27,4,Finesse,Bruno Mars & Cardi B,FinesseBruno Mars & Cardi B,1,3.0,3,3,2018,1,27
27587,27587,https://www.billboard.com/charts/hot-100/2018-03-10,2018-03-10,6,Look Alive,BlocBoy JB Featuring Drake,Look AliveBlocBoy JB Featuring Drake,1,5.0,5,3,2018,3,10
27633,27633,https://www.billboard.com/charts/hot-100/2018-04-14,2018-04-14,9,Freaky Friday,Lil Dicky Featuring Chris Brown,Freaky FridayLil Dicky Featuring Chris Brown,1,8.0,8,3,2018,4,14
27658,27658,https://www.billboard.com/charts/hot-100/2018-05-19,2018-05-19,10,No Tears Left To Cry,Ariana Grande,No Tears Left To CryAriana Grande,1,10.0,3,3,2018,5,19
27757,27757,https://www.billboard.com/charts/hot-100/2017-12-02,2017-12-02,15,MotorSport,"Migos, Nicki Minaj & Cardi B","MotorSportMigos, Nicki Minaj & Cardi B",1,23.0,14,3,2017,12,2
27785,27785,https://www.billboard.com/charts/hot-100/2018-05-05,2018-05-05,16,I Like It,"Cardi B, Bad Bunny & J Balvin","I Like ItCardi B, Bad Bunny & J Balvin",1,9.0,8,3,2018,5,5
28046,28046,https://www.billboard.com/charts/hot-100/2018-01-06,2018-01-06,24,Him & I,G-Eazy & Halsey,Him & IG-Eazy & Halsey,1,15.0,21,3,2018,1,6
28306,28306,https://www.billboard.com/charts/hot-100/2018-02-17,2018-02-17,29,Mine,Bazzi,MineBazzi,1,41.0,29,3,2018,2,17
28326,28326,https://www.billboard.com/charts/hot-100/2018-04-21,2018-04-21,29,Japan,Famous Dex,JapanFamous Dex,1,53.0,29,3,2018,4,21
28397,28397,https://www.billboard.com/charts/hot-100/2018-04-14,2018-04-14,31,In My Blood,Shawn Mendes,In My BloodShawn Mendes,1,22.0,22,3,2018,4,14
28525,28525,https://www.billboard.com/charts/hot-100/2018-02-03,2018-02-03,33,Filthy,Justin Timberlake,FilthyJustin Timberlake,1,29.0,9,3,2018,2,3
29044,29044,https://www.billboard.com/charts/hot-100/2017-12-23,2017-12-23,39,End Game,Taylor Swift Featuring Ed Sheeran & Future,End GameTaylor Swift Featuring Ed Sheeran & Future,1,83.0,39,3,2017,12,23
29554,29554,https://www.billboard.com/charts/hot-100/2018-01-06,2018-01-06,45,Marry Me,Thomas Rhett,Marry MeThomas Rhett,1,63.0,45,3,2018,1,6
29852,29852,https://www.billboard.com/charts/hot-100/2017-12-23,2017-12-23,2,Rockstar,Post Malone Featuring 21 Savage,RockstarPost Malone Featuring 21 Savage,1,1.0,1,12,2017,12,23
30067,30067,https://www.billboard.com/charts/hot-100/2018-05-26,2018-05-26,4,Psycho,Post Malone Featuring Ty Dolla $ign,PsychoPost Malone Featuring Ty Dolla $ign,1,4.0,2,12,2018,5,26
30728,30728,https://www.billboard.com/charts/hot-100/2018-03-24,2018-03-24,11,Stir Fry,Migos,Stir FryMigos,1,10.0,8,12,2018,3,24
31034,31034,https://www.billboard.com/charts/hot-100/2017-12-09,2017-12-09,14,Bad At Love,Halsey,Bad At LoveHalsey,1,17.0,14,12,2017,12,9
31152,31152,https://www.billboard.com/charts/hot-100/2018-04-07,2018-04-07,16,All The Stars,Kendrick Lamar & SZA,All The StarsKendrick Lamar & SZA,1,14.0,7,12,2018,4,7
31664,31664,https://www.billboard.com/charts/hot-100/2017-12-09,2017-12-09,24,...Ready For It?,Taylor Swift,...Ready For It?Taylor Swift,1,18.0,4,12,2017,12,9
31848,31848,https://www.billboard.com/charts/hot-100/2018-05-05,2018-05-05,27,Pray For Me,The Weeknd & Kendrick Lamar,Pray For MeThe Weeknd & Kendrick Lamar,1,18.0,7,12,2018,5,5
32085,32085,https://www.billboard.com/charts/hot-100/2018-05-12,2018-05-12,31,Plug Walk,Rich The Kid,Plug WalkRich The Kid,1,21.0,13,12,2018,5,12
32086,32086,https://www.billboard.com/charts/hot-100/2018-03-24,2018-03-24,31,Bartier Cardi,Cardi B Featuring 21 Savage,Bartier CardiCardi B Featuring 21 Savage,1,29.0,14,12,2018,3,24
32254,32254,https://www.billboard.com/charts/hot-100/2018-03-03,2018-03-03,34,River,Eminem Featuring Ed Sheeran,RiverEminem Featuring Ed Sheeran,1,35.0,32,12,2018,3,3
32600,32600,https://www.billboard.com/charts/hot-100/2018-02-17,2018-02-17,81,Dura,Daddy Yankee,DuraDaddy Yankee,1,,81,1,2018,2,17
32892,32892,https://www.billboard.com/charts/hot-100/2018-01-20,2018-01-20,82,For You (Fifty Shades Freed),Liam Payne & Rita Ora,For You (Fifty Shades Freed)Liam Payne & Rita Ora,1,,82,1,2018,1,20
32893,32893,https://www.billboard.com/charts/hot-100/2018-02-03,2018-02-03,82,No Name,NF,No NameNF,1,,82,1,2018,2,3
32894,32894,https://www.billboard.com/charts/hot-100/2018-03-31,2018-03-31,82,Numb,XXXTENTACION,NumbXXXTENTACION,1,,82,1,2018,3,31
33191,33191,https://www.billboard.com/charts/hot-100/2018-01-06,2018-01-06,83,Dubai Shit,Huncho Jack Featuring Offset,Dubai ShitHuncho Jack Featuring Offset,1,,83,1,2018,1,6
33192,33192,https://www.billboard.com/charts/hot-100/2018-02-10,2018-02-10,83,Higher We Go (Intro),Migos,Higher We Go (Intro)Migos,1,,83,1,2018,2,10
33193,33193,https://www.billboard.com/charts/hot-100/2018-03-31,2018-03-31,83,Infinity (888),XXXTENTACION Featuring Joey Bada$$,Infinity (888)XXXTENTACION Featuring Joey Bada$$,1,,83,1,2018,3,31
33503,33503,https://www.billboard.com/charts/hot-100/2018-03-31,2018-03-31,84,One Number Away,Luke Combs,One Number AwayLuke Combs,1,,84,1,2018,3,31
33504,33504,https://www.billboard.com/charts/hot-100/2018-04-28,2018-04-28,84,Guatemala,Swae Lee Featuring Slim Jxmmi,GuatemalaSwae Lee Featuring Slim Jxmmi,1,,84,1,2018,4,28
33828,33828,https://www.billboard.com/charts/hot-100/2018-01-20,2018-01-20,85,Nowadays,Lil Skies Featuring Landon Cube,NowadaysLil Skies Featuring Landon Cube,1,,85,1,2018,1,20
33829,33829,https://www.billboard.com/charts/hot-100/2018-04-21,2018-04-21,85,Get Along,Kenny Chesney,Get AlongKenny Chesney,1,,85,1,2018,4,21
34187,34187,https://www.billboard.com/charts/hot-100/2017-12-09,2017-12-09,86,End Game,Taylor Swift Featuring Ed Sheeran & Future,End GameTaylor Swift Featuring Ed Sheeran & Future,1,,86,1,2017,12,9
34188,34188,https://www.billboard.com/charts/hot-100/2017-12-16,2017-12-16,86,Krippy Kush,"Farruko, Nicki Minaj, Bad Bunny, 21 Savage & Rvssian","Krippy KushFarruko, Nicki Minaj, Bad Bunny, 21 Savage & Rvssian",1,,86,1,2017,12,16
34548,34548,https://www.billboard.com/charts/hot-100/2018-01-06,2018-01-06,87,Huncho Jack,Huncho Jack,Huncho JackHuncho Jack,1,,87,1,2018,1,6
34549,34549,https://www.billboard.com/charts/hot-100/2018-02-10,2018-02-10,87,Emoji A Chain,Migos,Emoji A ChainMigos,1,,87,1,2018,2,10
34933,34933,https://www.billboard.com/charts/hot-100/2018-01-13,2018-01-13,88,Never Enough,Loren Allred,Never EnoughLoren Allred,1,,88,1,2018,1,13
35353,35353,https://www.billboard.com/charts/hot-100/2018-04-14,2018-04-14,89,OKRA,"Tyler, The Creator","OKRATyler, The Creator",1,,89,1,2018,4,14
35875,35875,https://www.billboard.com/charts/hot-100/2017-12-09,2017-12-09,90,Home,"Machine Gun Kelly, X Ambassadors & Bebe Rexha","HomeMachine Gun Kelly, X Ambassadors & Bebe Rexha",1,,90,1,2017,12,9
35876,35876,https://www.billboard.com/charts/hot-100/2018-01-06,2018-01-06,90,Motorcycle Patches,Huncho Jack,Motorcycle PatchesHuncho Jack,1,,90,1,2018,1,6
35877,35877,https://www.billboard.com/charts/hot-100/2018-02-17,2018-02-17,90,Hardaway,Derez De'Shon,HardawayDerez De'Shon,1,,90,1,2018,2,17
36159,36159,https://www.billboard.com/charts/hot-100/2018-01-27,2018-01-27,91,King's Dead,"Jay Rock, Kendrick Lamar, Future & James Blake","King's DeadJay Rock, Kendrick Lamar, Future & James Blake",1,,91,1,2018,1,27
36160,36160,https://www.billboard.com/charts/hot-100/2018-05-26,2018-05-26,91,Lust,Lil Skies,LustLil Skies,1,,91,1,2018,5,26
36518,36518,https://www.billboard.com/charts/hot-100/2018-01-20,2018-01-20,92,I Miss You,Clean Bandit Featuring Julia Michaels,I Miss YouClean Bandit Featuring Julia Michaels,1,,92,1,2018,1,20
